Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind,Year,Day,Date,Month_Name,Season_Name,Day_of_Week,Weather_Name_Type
239,99,1,1,7,0,2,1,2,30,0.55,0.0,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
240,217,1,1,8,0,2,1,2,28,0.51,0.0896,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
241,130,1,1,9,0,2,1,2,27,0.51,0.1642,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
242,54,1,1,10,0,2,1,2,28,0.51,0.1642,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
243,35,1,1,11,0,2,1,2,28,0.47,0.1343,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
244,57,1,1,12,0,2,1,2,30,0.51,0.1045,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
245,52,1,1,13,0,2,1,2,30,0.59,0.0896,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
246,63,1,1,14,0,2,1,2,30,0.59,0.0896,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
247,47,1,1,15,0,2,1,2,27,0.8,0.0896,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
248,76,1,1,16,0,2,1,2,21,0.86,0.2239,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
249,136,1,1,17,0,2,1,2,21,0.86,0.2239,2011,11,2011-01-11,Jan,Winter,Tue,Cloudy
250,95,1,1,18,0,2,1,3,25,0.93,0.1045,2011,11,2011-01-11,Jan,Winter,Tue,Rainy
251,51,1,1,19,0,2,1,3,30,0.93,0.0,2011,11,2011-01-11,Jan,Winter,Tue,Rainy
252,32,1,1,20,0,2,1,3,21,0.93,0.194,2011,11,2011-01-11,Jan,Winter,Tue,Rainy
253,20,1,1,21,0,2,1,3,27,0.86,0.0896,2011,11,2011-01-11,Jan,Winter,Tue,Rainy
254,29,1,1,22,0,2,1,3,25,0.93,0.1045,2011,11,2011-01-11,Jan,Winter,Tue,Rainy
255,19,1,1,23,0,2,1,3,27,0.93,0.0896,2011,11,2011-01-11,Jan,Winter,Tue,Rainy
256,7,1,1,0,0,3,1,2,27,0.86,0.0896,2011,12,2011-01-12,Jan,Winter,Wed,Cloudy
257,6,1,1,1,0,3,1,2,25,0.86,0.1045,2011,12,2011-01-12,Jan,Winter,Wed,Cloudy
258,1,1,1,2,0,3,1,1,21,0.86,0.1343,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
259,5,1,1,5,0,3,1,1,21,0.86,0.1642,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
260,16,1,1,6,0,3,1,1,21,0.93,0.1343,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
261,54,1,1,7,0,3,1,1,21,0.69,0.1343,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
262,128,1,1,8,0,3,1,1,23,0.59,0.1642,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
263,81,1,1,9,0,3,1,1,19,0.59,0.3284,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
264,39,1,1,10,0,3,1,1,25,0.55,0.2239,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
265,35,1,1,11,0,3,1,1,25,0.51,0.3881,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
266,55,1,1,12,0,3,1,1,21,0.47,0.5821,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
267,49,1,1,13,0,3,1,1,27,0.44,0.3582,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
268,44,1,1,14,0,3,1,1,25,0.47,0.3284,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
269,49,1,1,15,0,3,1,1,23,0.47,0.4179,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
270,68,1,1,16,0,3,1,1,27,0.44,0.3284,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
271,139,1,1,17,0,3,1,1,25,0.47,0.3582,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
272,137,1,1,18,0,3,1,1,21,0.47,0.5224,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
273,83,1,1,19,0,3,1,1,21,0.47,0.4179,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
274,56,1,1,20,0,3,1,1,19,0.5,0.3284,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
275,57,1,1,21,0,3,1,1,19,0.55,0.3284,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
276,33,1,1,22,0,3,1,1,18,0.55,0.4478,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
277,20,1,1,23,0,3,1,1,16,0.59,0.4179,2011,12,2011-01-12,Jan,Winter,Wed,Sunny
278,7,1,1,0,0,4,1,1,18,0.59,0.2836,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
279,2,1,1,1,0,4,1,1,18,0.5,0.2836,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
280,2,1,1,2,0,4,1,1,18,0.5,0.3582,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
281,3,1,1,3,0,4,1,1,18,0.5,0.3284,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
282,4,1,1,4,0,4,1,1,18,0.5,0.2537,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
283,3,1,1,5,0,4,1,1,18,0.5,0.2985,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
284,28,1,1,6,0,4,1,1,21,0.54,0.1343,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
285,72,1,1,7,0,4,1,1,21,0.54,0.1343,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
286,202,1,1,8,0,4,1,1,19,0.5,0.194,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
287,139,1,1,9,0,4,1,1,18,0.5,0.3284,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
288,38,1,1,10,0,4,1,2,19,0.5,0.3582,2011,13,2011-01-13,Jan,Winter,Thu,Cloudy
289,37,1,1,11,0,4,1,2,23,0.44,0.4478,2011,13,2011-01-13,Jan,Winter,Thu,Cloudy
290,52,1,1,12,0,4,1,1,23,0.44,0.4179,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
291,83,1,1,13,0,4,1,1,27,0.41,0.4478,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
292,42,1,1,14,0,4,1,1,27,0.41,0.3881,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
293,60,1,1,15,0,4,1,1,28,0.38,0.2985,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
294,78,1,1,16,0,4,1,1,28,0.38,0.3582,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
295,162,1,1,17,0,4,1,1,25,0.4,0.2836,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
296,144,1,1,18,0,4,1,1,25,0.4,0.3284,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
297,99,1,1,19,0,4,1,1,21,0.47,0.2537,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
298,64,1,1,20,0,4,1,1,21,0.47,0.2239,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
299,40,1,1,21,0,4,1,1,18,0.46,0.2985,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
300,30,1,1,22,0,4,1,1,18,0.46,0.3284,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
301,15,1,1,23,0,4,1,1,19,0.5,0.194,2011,13,2011-01-13,Jan,Winter,Thu,Sunny
302,14,1,1,0,0,5,1,1,19,0.5,0.194,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
303,5,1,1,1,0,5,1,1,18,0.54,0.1642,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
304,1,1,1,2,0,5,1,1,18,0.54,0.1343,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
305,1,1,1,3,0,5,1,1,19,0.54,0.1045,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
306,8,1,1,5,0,5,1,1,19,0.54,0.0896,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
307,17,1,1,6,0,5,1,1,25,0.54,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
308,70,1,1,7,0,5,1,1,18,0.74,0.1642,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
309,158,1,1,8,0,5,1,1,23,0.68,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
310,117,1,1,9,0,5,1,1,21,0.69,0.1343,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
311,44,1,1,10,0,5,1,1,25,0.55,0.194,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
312,53,1,1,11,0,5,1,1,23,0.51,0.2836,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
313,61,1,1,12,0,5,1,1,27,0.44,0.2537,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
314,77,1,1,13,0,5,1,1,27,0.37,0.3881,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
315,64,1,1,14,0,5,1,1,28,0.41,0.2836,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
316,68,1,1,15,0,5,1,1,32,0.38,0.1642,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
317,90,1,1,16,0,5,1,1,32,0.41,0.1045,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
318,159,1,1,17,0,5,1,1,30,0.41,0.1642,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
319,139,1,1,18,0,5,1,1,34,0.47,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
320,92,1,1,19,0,5,1,1,27,0.59,0.0896,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
321,68,1,1,20,0,5,1,1,32,0.59,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
322,52,1,1,21,0,5,1,1,30,0.69,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Sunny
323,36,1,1,22,0,5,1,2,30,0.69,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Cloudy
324,27,1,1,23,0,5,1,2,32,0.55,0.0,2011,14,2011-01-14,Jan,Winter,Fri,Cloudy
325,28,1,1,0,0,6,0,1,32,0.55,0.0,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
326,20,1,1,1,0,6,0,2,27,0.59,0.0896,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
327,12,1,1,2,0,6,0,2,27,0.59,0.0896,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
328,8,1,1,3,0,6,0,2,30,0.59,0.0,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
329,5,1,1,4,0,6,0,2,30,0.59,0.0,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
330,1,1,1,5,0,6,0,1,30,0.59,0.0,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
331,3,1,1,6,0,6,0,1,23,0.63,0.1045,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
332,10,1,1,7,0,6,0,1,28,0.63,0.0,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
333,23,1,1,8,0,6,0,1,21,0.63,0.1343,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
334,33,1,1,9,0,6,0,1,25,0.64,0.1343,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
335,59,1,1,10,0,6,0,1,27,0.59,0.1642,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
336,72,1,1,11,0,6,0,1,27,0.55,0.2239,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
337,89,1,1,12,0,6,0,1,30,0.48,0.2239,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
338,101,1,1,13,0,6,0,1,34,0.38,0.2985,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
339,118,1,1,14,0,6,0,1,37,0.39,0.2836,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
340,129,1,1,15,0,6,0,2,41,0.36,0.194,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
341,128,1,1,16,0,6,0,2,43,0.34,0.194,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
342,83,1,1,17,0,6,0,2,39,0.36,0.2836,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
343,84,1,1,18,0,6,0,2,37,0.45,0.2537,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
344,74,1,1,19,0,6,0,2,39,0.39,0.2537,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
345,41,1,1,20,0,6,0,2,39,0.39,0.2537,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
346,57,1,1,21,0,6,0,2,39,0.39,0.2239,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
347,26,1,1,22,0,6,0,2,41,0.42,0.1045,2011,15,2011-01-15,Jan,Winter,Sat,Cloudy
348,44,1,1,23,0,6,0,1,37,0.45,0.2836,2011,15,2011-01-15,Jan,Winter,Sat,Sunny
349,39,1,1,0,0,0,0,1,39,0.56,0.0,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
350,23,1,1,1,0,0,0,1,36,0.56,0.1343,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
351,16,1,1,2,0,0,0,1,37,0.56,0.0896,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
352,15,1,1,3,0,0,0,1,36,0.69,0.0,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
353,1,1,1,4,0,0,0,1,34,0.56,0.1642,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
354,2,1,1,5,0,0,0,2,34,0.56,0.1642,2011,16,2011-01-16,Jan,Winter,Sun,Cloudy
355,1,1,1,6,0,0,0,2,34,0.56,0.1642,2011,16,2011-01-16,Jan,Winter,Sun,Cloudy
356,3,1,1,7,0,0,0,2,28,0.56,0.2985,2011,16,2011-01-16,Jan,Winter,Sun,Cloudy
357,18,1,1,8,0,0,0,1,28,0.55,0.2836,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
358,32,1,1,9,0,0,0,1,28,0.51,0.2537,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
359,79,1,1,10,0,0,0,1,28,0.51,0.2836,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
360,93,1,1,11,0,0,0,1,30,0.44,0.2537,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
361,104,1,1,12,0,0,0,1,28,0.41,0.2836,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
362,118,1,1,13,0,0,0,1,30,0.35,0.2985,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
363,91,1,1,14,0,0,0,1,36,0.36,0.2537,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
364,113,1,1,15,0,0,0,1,32,0.38,0.2537,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
365,99,1,1,16,0,0,0,1,30,0.38,0.2239,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
366,105,1,1,17,0,0,0,1,28,0.37,0.2537,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
367,67,1,1,18,0,0,0,1,28,0.4,0.1642,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
368,61,1,1,19,0,0,0,1,27,0.47,0.1343,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
369,57,1,1,20,0,0,0,1,27,0.47,0.1642,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
370,28,1,1,21,0,0,0,1,27,0.51,0.1642,2011,16,2011-01-16,Jan,Winter,Sun,Sunny
371,21,1,1,22,0,0,0,2,28,0.49,0.1343,2011,16,2011-01-16,Jan,Winter,Sun,Cloudy
372,18,1,1,23,0,0,0,2,30,0.4,0.1045,2011,16,2011-01-16,Jan,Winter,Sun,Cloudy
373,17,1,1,0,1,1,0,2,27,0.47,0.2239,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
374,16,1,1,1,1,1,0,2,27,0.44,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
375,8,1,1,2,1,1,0,2,23,0.43,0.2537,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
376,2,1,1,3,1,1,0,2,25,0.43,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
377,3,1,1,4,1,1,0,2,27,0.43,0.1343,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
378,1,1,1,5,1,1,0,2,27,0.43,0.1642,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
379,5,1,1,6,1,1,0,2,25,0.43,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
380,13,1,1,7,1,1,0,2,25,0.5,0.1343,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
381,33,1,1,8,1,1,0,2,21,0.47,0.2239,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
382,47,1,1,9,1,1,0,2,21,0.47,0.2239,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
383,57,1,1,10,1,1,0,2,21,0.5,0.2537,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
384,64,1,1,11,1,1,0,2,21,0.55,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
385,80,1,1,12,1,1,0,2,27,0.47,0.1343,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
386,93,1,1,13,1,1,0,2,27,0.47,0.1343,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
387,86,1,1,14,1,1,0,2,28,0.43,0.1045,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
388,93,1,1,15,1,1,0,2,28,0.47,0.1642,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
389,82,1,1,16,1,1,0,2,28,0.47,0.1642,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
390,71,1,1,17,1,1,0,1,27,0.51,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Sunny
391,92,1,1,18,1,1,0,2,23,0.55,0.2537,2011,17,2011-01-17,Jan,Winter,Mon,Cloudy
392,60,1,1,19,1,1,0,3,25,0.59,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Rainy
393,33,1,1,20,1,1,0,3,21,0.8,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Rainy
394,27,1,1,21,1,1,0,3,21,0.8,0.194,2011,17,2011-01-17,Jan,Winter,Mon,Rainy
395,13,1,1,22,1,1,0,3,18,0.93,0.2537,2011,17,2011-01-17,Jan,Winter,Mon,Rainy
396,4,1,1,23,1,1,0,3,19,0.86,0.2836,2011,17,2011-01-17,Jan,Winter,Mon,Rainy
397,3,1,1,12,0,2,1,2,25,0.86,0.3284,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
398,22,1,1,13,0,2,1,2,27,0.86,0.2239,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
399,28,1,1,14,0,2,1,2,30,0.8,0.1642,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
400,35,1,1,15,0,2,1,2,30,0.87,0.1642,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
401,61,1,1,16,0,2,1,2,30,0.87,0.194,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
402,125,1,1,17,0,2,1,2,30,0.82,0.194,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
403,133,1,1,18,0,2,1,2,30,0.8,0.1642,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
404,99,1,1,19,0,2,1,2,30,0.8,0.1343,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
405,83,1,1,20,0,2,1,2,36,0.87,0.0,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
406,41,1,1,21,0,2,1,2,32,0.93,0.1045,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
407,33,1,1,22,0,2,1,2,34,0.93,0.0896,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
408,20,1,1,23,0,2,1,2,36,0.93,0.0,2011,18,2011-01-18,Jan,Winter,Tue,Cloudy
409,3,1,1,0,0,3,1,2,36,0.93,0.0,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
410,7,1,1,1,0,3,1,3,30,0.93,0.1343,2011,19,2011-01-19,Jan,Winter,Wed,Rainy
411,3,1,1,2,0,3,1,3,30,0.93,0.1343,2011,19,2011-01-19,Jan,Winter,Wed,Rainy
412,2,1,1,4,0,3,1,3,30,0.93,0.1343,2011,19,2011-01-19,Jan,Winter,Wed,Rainy
413,7,1,1,5,0,3,1,2,34,0.93,0.0896,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
414,32,1,1,6,0,3,1,2,34,0.93,0.0896,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
415,90,1,1,7,0,3,1,2,34,0.92,0.1045,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
416,197,1,1,8,0,3,1,2,34,0.93,0.1045,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
417,109,1,1,9,0,3,1,2,34,0.93,0.1045,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
418,47,1,1,10,0,3,1,2,36,0.93,0.1343,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
419,52,1,1,11,0,3,1,2,39,0.87,0.0896,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
420,70,1,1,12,0,3,1,2,41,0.81,0.0896,2011,19,2011-01-19,Jan,Winter,Wed,Cloudy
421,78,1,1,13,0,3,1,1,52,0.62,0.2836,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
422,75,1,1,14,0,3,1,1,52,0.58,0.2537,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
423,82,1,1,15,0,3,1,1,52,0.54,0.2836,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
424,104,1,1,16,0,3,1,1,50,0.58,0.3881,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
425,197,1,1,17,0,3,1,1,43,0.57,0.3284,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
426,161,1,1,18,0,3,1,1,41,0.61,0.2836,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
427,112,1,1,19,0,3,1,1,37,0.57,0.4179,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
428,76,1,1,20,0,3,1,1,39,0.49,0.2985,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
429,59,1,1,21,0,3,1,1,37,0.49,0.4179,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
430,59,1,1,22,0,3,1,1,39,0.52,0.1642,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
431,28,1,1,23,0,3,1,1,36,0.52,0.4627,2011,19,2011-01-19,Jan,Winter,Wed,Sunny
432,13,1,1,0,0,4,1,1,30,0.56,0.3881,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
433,5,1,1,1,0,4,1,1,36,0.56,0.0,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
434,2,1,1,2,0,4,1,1,36,0.56,0.0,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
435,1,1,1,3,0,4,1,1,34,0.56,0.1642,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
436,1,1,1,4,0,4,1,1,34,0.56,0.1642,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
437,6,1,1,5,0,4,1,1,30,0.6,0.2239,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
438,35,1,1,6,0,4,1,1,28,0.6,0.2239,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
439,101,1,1,7,0,4,1,1,28,0.55,0.2239,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
440,249,1,1,8,0,4,1,1,28,0.55,0.2836,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
441,143,1,1,9,0,4,1,2,30,0.52,0.2239,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
442,57,1,1,10,0,4,1,1,30,0.48,0.2985,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
443,68,1,1,11,0,4,1,2,36,0.45,0.1642,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
444,84,1,1,12,0,4,1,2,43,0.42,0.0,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
445,98,1,1,13,0,4,1,2,37,0.45,0.1045,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
446,81,1,1,14,0,4,1,2,39,0.45,0.1343,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
447,70,1,1,15,0,4,1,2,41,0.45,0.194,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
448,91,1,1,16,0,4,1,2,39,0.49,0.1343,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
449,215,1,1,17,0,4,1,2,41,0.49,0.1045,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
450,185,1,1,18,0,4,1,2,34,0.56,0.194,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
451,152,1,1,19,0,4,1,1,30,0.56,0.3284,2011,20,2011-01-20,Jan,Winter,Thu,Sunny
452,126,1,1,20,0,4,1,2,32,0.6,0.2836,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
453,57,1,1,21,0,4,1,2,30,0.6,0.2537,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
454,56,1,1,22,0,4,1,2,28,0.65,0.2836,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
455,31,1,1,23,0,4,1,2,28,0.65,0.3284,2011,20,2011-01-20,Jan,Winter,Thu,Cloudy
456,21,1,1,0,0,5,1,2,30,0.7,0.2537,2011,21,2011-01-21,Jan,Winter,Fri,Cloudy
457,6,1,1,1,0,5,1,2,30,0.7,0.2537,2011,21,2011-01-21,Jan,Winter,Fri,Cloudy
458,2,1,1,2,0,5,1,3,32,0.75,0.1642,2011,21,2011-01-21,Jan,Winter,Fri,Rainy
459,1,1,1,3,0,5,1,3,28,0.8,0.2985,2011,21,2011-01-21,Jan,Winter,Fri,Rainy
460,1,1,1,4,0,5,1,2,34,0.87,0.0896,2011,21,2011-01-21,Jan,Winter,Fri,Cloudy
461,5,1,1,5,0,5,1,1,27,0.6,0.4179,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
462,27,1,1,6,0,5,1,1,28,0.55,0.2537,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
463,68,1,1,7,0,5,1,1,25,0.51,0.2836,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
464,217,1,1,8,0,5,1,1,25,0.47,0.3284,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
465,166,1,1,9,0,5,1,1,25,0.51,0.3582,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
466,63,1,1,10,0,5,1,1,23,0.47,0.4627,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
467,59,1,1,11,0,5,1,1,25,0.41,0.4627,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
468,78,1,1,12,0,5,1,1,25,0.27,0.5821,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
469,73,1,1,13,0,5,1,1,21,0.21,0.5821,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
470,62,1,1,14,0,5,1,1,21,0.25,0.5224,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
471,65,1,1,15,0,5,1,1,18,0.26,0.4478,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
472,97,1,1,16,0,5,1,1,19,0.26,0.3582,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
473,161,1,1,17,0,5,1,1,18,0.28,0.3582,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
474,120,1,1,18,0,5,1,1,18,0.3,0.2537,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
475,96,1,1,19,0,5,1,1,16,0.3,0.3284,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
476,53,1,1,20,0,5,1,1,12,0.33,0.4179,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
477,41,1,1,21,0,5,1,1,12,0.38,0.2836,2011,21,2011-01-21,Jan,Winter,Fri,Sunny
